timestamps,open,high,low,close,volume,amount
2026-07-14 17:15:26.235502,13.762732059987595,13.824086374496243,13.741033120920305,13.772842191865367,182770.50694735858,2517269.3495132024
2026-07-14 17:20:26.235502,13.795345047812305,13.816491909093202,13.780948928727334,13.78815838011145,196336.8692785613,2707123.849468041
2026-07-14 17:25:26.235502,13.81660375710206,13.867850078718558,13.75975567517886,13.821824014175453,163134.81496342758,2254820.7030095723
2026-07-14 17:30:26.235502,13.868884205384608,13.874577217229671,13.812118708122632,13.863653899346827,156692.94701337238,2172336.785862086
2026-07-14 17:35:26.235502,13.90039915452218,13.90039915452218,13.883415123624042,13.883609780015576,177561.08195623182,2465188.7739976873
2026-07-14 17:40:26.235502,13.840566162722054,13.877803317240792,13.840566162722054,13.851230674725793,188884.8525206449,2616287.663225014
2026-07-14 17:45:26.235502,13.861676286574106,13.95609647447705,13.857444519511235,13.861039997312329,214516.73833164154,2973425.090107866
2026-07-14 17:50:26.235502,13.869242392486829,13.954234961126607,13.81534457207209,13.866270397385982,188605.85495132717,2615259.7832852625
2026-07-14 17:55:26.235502,13.84620522061843,13.918801494241105,13.799350319881563,13.818277341887024,161166.13887925172,2227038.4051545816
2026-07-14 18:00:26.235502,13.872326933091609,13.920797488788692,13.840501553983493,13.8669946699497,156197.34411712334,2165987.7383324485
2026-07-14 18:05:26.235502,13.872262386609833,13.917947379936319,13.766433130999847,13.87802884171515,164054.30498068972,2276750.3761295453
2026-07-14 18:10:26.235502,13.858573592328987,13.923465894598905,13.858573592328987,13.869506542221183,207940.91293793067,2884037.8523880746
2026-07-14 18:15:26.235502,13.904450364499732,13.940642665213185,13.904450364499732,13.917761389910979,165057.1223032638,2297225.6439221795
2026-07-14 18:20:26.235502,13.837977149427143,13.88496711070583,13.837977149427143,13.852254771705866,183313.45515024496,2539304.68382287
2026-07-14 18:25:26.235502,13.845131967217288,13.871871544718582,13.76912220309425,13.836489391261651,152453.5576318619,2109422.032833354
2026-07-14 18:30:26.235502,13.873110906766666,13.879259403210252,13.765762386215536,13.850661692837516,211901.87175336637,2934981.13773492
2026-07-14 18:35:26.235502,13.903203097602008,13.922401958875117,13.830703698742655,13.874181170682668,165612.4910164222,2297737.7044898975
2026-07-14 18:40:26.235502,13.877627856769456,13.90041520769043,13.821214957456974,13.875929649095204,217698.41904191807,3020767.947344903
2026-07-14 18:45:26.235502,13.874159052705505,13.917059080675001,13.78170993477521,13.870533765499003,147725.65182541657,2049033.64167479
2026-07-14 18:50:26.235502,13.839122122226616,13.915809565260679,13.814964439720223,13.825132912559331,152625.6060812652,2110069.289933415
2026-07-14 18:55:26.235502,13.864944278825124,13.91261271255973,13.840727271872918,13.853307061270666,153296.47403167334,2123663.1261708755
2026-07-14 19:00:26.235502,13.916441654796483,13.916441654796483,13.829507916573911,13.897889462190285,203964.5670313055,2834677.0068045845
2026-07-14 19:05:26.235502,13.904764162372048,13.965539162495448,13.901698949809719,13.908952645348784,204390.0545799052,2842851.5903321547
2026-07-14 19:10:26.235502,13.940350050685089,13.956389704829112,13.940350050685089,13.946714810536633,205544.6449070785,2866672.543352045
2026-07-14 19:15:26.235502,13.96858161741765,14.04957721906818,13.908465512638946,13.964868680412364,160652.20755805878,2243486.9817666416
2026-07-14 19:20:26.235502,13.93805708068568,13.97215220313675,13.927848755465735,13.928219881356465,171294.17814547918,2385822.977606479
2026-07-14 19:25:26.235502,13.881094434070018,13.926141076432812,13.768187031991475,13.873278314899142,154358.07298748175,2141452.5067068497
2026-07-14 19:30:26.235502,13.91498314275445,13.936554517983879,13.902411884387162,13.928360366034166,186836.02399638208,2602319.4715786166
2026-07-14 19:35:26.235502,13.895403526214649,13.92470270857322,13.891511977177972,13.909825363832633,181533.94298157192,2525105.444481616
2026-07-14 19:40:26.235502,13.902297841291395,13.995766612827463,13.879565707035797,13.92104804610232,202996.3291787538,2825921.651679834
2026-07-14 19:45:26.235502,13.902836171925328,13.93568096256132,13.807327945418118,13.921291939123277,190195.9924636708,2647773.9367380515
2026-07-14 19:50:26.235502,13.905579783508701,13.954976089368584,13.905579783508701,13.926637183829849,171865.99950241894,2393515.41930647
2026-07-14 19:55:26.235502,13.908850136847985,13.911532906204588,13.892029746516245,13.910548206844018,206680.30789667726,2875036.3864020933
2026-07-14 20:00:26.235502,13.90043138701128,13.90232394924695,13.826984995263176,13.883114459676813,148616.91285892457,2063265.6118642646
2026-07-14 20:05:26.235502,13.887877301771304,13.887877301771304,13.854743566994937,13.878677596797093,181742.0082996202,2522338.7389848502
2026-07-14 20:10:26.235502,13.869027370686485,13.876193902531517,13.809217373938788,13.861816325562675,209394.9839336701,2902594.806782682
2026-07-14 20:15:26.235502,13.813924123795388,13.83366152256252,13.795342167863902,13.822063722106032,193163.3393745808,2669915.985610249
2026-07-14 20:20:26.235502,13.83722884240412,13.920431633852369,13.708771659454593,13.856590480099987,207504.27290104658,2875301.7324607116
