open,high,low,close,volume,amount
18.770235,18.891596,18.52856,18.654133,3295409.0,60104124.0
18.665142,18.828466,18.47463,18.621288,2895697.5,52437908.0
18.656898,18.847202,18.540125,18.699535,2464259.5,44363336.0
18.716736,18.861856,18.603008,18.745129,2147961.2,38432520.0
18.785192,18.86016,18.67696,18.778584,1732569.5,30604228.0
18.788494,18.87296,18.672665,18.760813,1700169.0,30105184.0
18.76601,18.814024,18.634752,18.696337,1539963.2,27078572.0
18.716358,18.801304,18.631042,18.718138,1294488.0,22431488.0
18.732615,18.790415,18.636745,18.699697,1141392.1,19519546.0
18.721638,18.77845,18.626894,18.690859,1102741.2,18784800.0
18.71935,18.80117,18.65979,18.744534,896183.0,14924104.0
18.77277,18.836155,18.703419,18.780178,918058.25,15346362.0
18.798004,18.838894,18.702341,18.761051,965749.75,16285892.0
18.775751,18.822987,18.698593,18.748951,771596.9,12639285.0
18.763086,18.804836,18.682161,18.736197,783258.6,12855678.0
18.75133,18.807148,18.69234,18.746895,692631.9,11123974.0
18.76462,18.80246,18.683283,18.729937,747024.0,12157480.0
18.743,18.778193,18.663702,18.705225,685199.5,10978122.0
18.724602,18.807665,18.63676,18.715107,1417517.8,24858510.0
18.724476,18.786592,18.638496,18.70671,929813.44,15577130.0
18.737413,18.800425,18.667492,18.735353,827740.44,13633758.0
18.756933,18.819517,18.684956,18.75542,864345.5,14304079.0
18.77005,18.818644,18.68689,18.745785,896636.06,14929546.0
18.770683,18.826738,18.701414,18.76371,864834.25,14327481.0
18.809587,18.869705,18.688496,18.728354,961915.75,16241137.0
18.753813,18.810976,18.676182,18.736708,855359.25,14163660.0
18.756956,18.818396,18.680313,18.74653,896398.0,14948724.0
18.763802,18.81176,18.67708,18.731916,932401.0,15645390.0
18.759275,18.813961,18.685814,18.744524,904029.75,15103249.0
18.772831,18.836847,18.708536,18.771135,824682.1,13592714.0
18.79974,18.83101,18.701826,18.745514,947229.9,15946700.0
18.769032,18.823751,18.690166,18.746828,902778.5,15087582.0
18.776056,18.819372,18.690607,18.741116,964760.44,16255086.0
18.763355,18.825552,18.696533,18.757692,876934.94,14562700.0
18.783781,18.822208,18.69354,18.741226,962603.9,16201978.0
18.76136,18.808956,18.677258,18.732811,951453.9,15978488.0
18.762365,18.80397,18.661793,18.703577,1224159.0,21169460.0
18.72306,18.77499,18.63479,18.693085,1084409.0,18465176.0
